lymphoid;["00016", "00045", "00310", "00310", "00421", "00444", "00892", "00892", "00892", "00892"]
cyclas;["00953", "00953", "00953", "00953", "00953", "00953", "01157"]
slow;["00194", "00201", "00201", "00213", "00365", "00501", "00531", "00665", "00665", "00762", "01153"]
regist;["00342", "00968", "00968", "00968", "00968", "01078"]
domin;["00333", "00431", "00902", "01019"]
butanol;["00324"]
unalt;["00528", "00578"]
bafalluy;["00121"]
cst;["01038"]
secondli;["00494", "00494", "00617", "00838", "01235"]
alanin;["00070", "01092"]
ethyl;["00675", "00981"]
heffer;["00898", "00898"]
belief;["00377", "01040"]
apprehend;["00709"]
lipid;["00014", "00126", "00126", "00286", "00288", "00357", "00357", "00357", "00539", "00539", "00604", "00604", "00604", "00604", "00604", "00662", "00715", "00715", "00725", "00725", "00758", "00835", "00867", "00867", "00867", "00876", "00876", "00876", "00876", "00876", "00924", "00928", "00991", "01016", "01030", "01030", "01168", "01197", "01197", "01197", "01197", "01197"]
processu;["00353"]
upright;["00754"]
alveolar;["00018", "00018", "00018", "00018", "00018", "00192", "00192", "00192", "00192", "00224", "00224", "00224", "00224", "00578", "00578", "00629", "00629", "00629", "00629", "00669", "00669", "00669", "00886", "01203", "01237"]
twofold;["00532"]
albeit;["00798"]
arabinosid;["01029"]
cessat;["00383", "00726", "00804", "01104", "01204", "01204"]
galactosyl;["00737"]
invers;["00205", "00414", "00676", "00743", "00783", "00890"]
wheaten;["00073", "00073"]
smalley;["00927"]
chlorhexidin;["00638"]
frequent;["00062", "00062", "00082", "00086", "00176", "00187", "00203", "00260", "00271", "00297", "00320", "00322", "00322", "00331", "00346", "00346", "00359", "00363", "00364", "00368", "00369", "00370", "00382", "00431", "00437", "00475", "00505", "00508", "00510", "00519", "00519", "00545", "00583", "00594", "00664", "00690", "00692", "00719", "00727", "00798", "00800", "00812", "00849", "00880", "00880", "00882", "00897", "00898", "00923", "00988", "01000", "01001", "01007", "01067", "01086", "01090", "01114", "01122", "01134", "01134", "01179", "01186", "01205", "01219"]
dietet;["00153"]
paramyxovirus;["01144"]
pseudomina;["01078"]
brother;["00039", "00210"]
hepatosplenomegali;["00333"]
topic;["00431", "00685", "00685", "00981", "00990", "01013", "01031"]
iga;["00001", "00011", "00018", "00018", "00018", "00055", "00055", "00085", "00174", "00228", "00401", "00415", "00415", "00415", "00447", "00447", "00447", "00509", "00577", "00588", "00812", "00812", "00812", "00987", "00987", "00987", "00987", "00989", "00989", "01170", "01170", "01172", "01172", "01173", "01228", "01228", "01229"]
nervosa;["00272", "00762", "00762"]
toluidin;["00074", "00083"]
fungu;["00187", "01005"]
dermatophagoid;["00631", "00812"]
penicillan;["01021"]
inconst;["00121"]
dipalmitoyl;["00265", "00669", "00669"]
hypoton;["00416", "00441"]
selenomethionin;["00314", "00643", "00708"]
easi;["00116", "00328", "00472", "00824", "01034"]
disregard;["00389"]
urti;["00754", "00754", "00754"]
cacl;["00054", "00533", "00533"]
electroimmunoassay;["00234", "00483", "00988", "01014"]
granulomat;["01129", "01132", "01132"]
classic;["00081", "00095", "00110", "00110", "00210", "00288", "00559", "00591", "00591", "00719", "00722", "00773", "00926", "01074", "01074"]
mealtim;["00626"]
bismuth;["01193"]
exopolysaccharid;["00884"]
mucoviscidosi;["00056", "00162", "00162", "00162", "00162", "00162", "00224", "00224", "00224", "00226", "00342", "00343", "00356", "00627", "00677", "00677", "00677", "00677", "00677", "00677", "00677", "00677", "00719", "00720", "00776", "00909", "01011", "01028"]
offer;["00098", "00112", "00146", "00236", "00237", "00360", "00449", "00489", "00510", "00592", "00610", "00759", "00844", "00849", "00926", "01004", "01145", "01175", "01234"]
begun;["00185", "00883", "00888", "01098"]
verbal;["00058", "00552"]
valid;["00127", "00239", "00405", "00534", "00616", "00627", "00629", "00658", "00697", "00697", "00731", "00843", "01041", "01083"]
surround;["00241", "00824", "01083", "01166"]
express;["00008", "00049", "00071", "00124", "00144", "00190", "00215", "00254", "00254", "00273", "00283", "00306", "00307", "00319", "00377", "00436", "00563", "00563", "00569", "00634", "00647", "00665", "00665", "00671", "00686", "00697", "00750", "00798", "00807", "00822", "00848", "00890", "00890", "00902", "00944", "00988", "01003", "01038", "01070", "01120", "01120", "01157", "01179", "01197", "01206", "01222"]
ultrason;["00031", "00093", "01151"]
rast;["01049", "01049"]
coryza;["00761"]
microorgan;["00080", "00148", "00532", "00673", "00800", "00922"]
penicillinas;["00086", "00086"]
electroendosmot;["00344"]
metastas;["00263"]
nontox;["00295"]
parenchyma;["00446", "00511", "00667"]
thorough;["00762", "00844"]
autogen;["01153", "01153", "01153"]
poison;["00652"]
fare;["00538"]
kartagen;["00010", "00010", "01194"]
barbero;["00233"]
phenobarbit;["00994"]
croup;["00056"]
confirmatori;["00301", "00403", "00403", "00403", "01176"]
fourteen;["00108", "00244", "00421", "00611", "01062"]
prostaglandin;["00126", "00208", "00208", "00208", "00287", "00538", "00538", "00540", "00803", "00803", "00803", "00919", "00919", "00919", "00924", "00924", "00961", "00961", "00961", "01157", "01157", "01159"]
inconsist;["00235", "00235", "00543"]
hyperuricosuria;["00506", "00506", "00506", "00688", "00693"]
rhodesia;["00968"]
recognit;["00057", "00058", "00095", "00120", "00186", "00239", "00367", "00519", "00558", "00622", "00687", "00866", "00866", "01083", "01141", "01160"]
proteu;["00085", "00104", "00104", "00281", "00281", "00384", "01065", "01077", "01077"]
forc;["00194", "00227", "00242", "00258", "00323", "00323", "00349", "00368", "00368", "00368", "00368", "00368", "00368", "00372", "00372", "00372", "00372", "00372", "00372", "00372", "00372", "00387", "00511", "00519", "00587", "00597", "00597", "00653", "00674", "00736", "00736", "00754", "00803", "00803", "00842", "01006", "01006", "01006", "01034", "01035", "01035", "01035", "01038", "01067", "01099", "01110", "01120", "01149", "01149", "01220", "01220", "01220"]
foetus;["00345"]
lysolecithinas;["00669", "00669"]
experiment;["00078", "00107", "00333", "00359", "00442", "00443", "00445", "00498", "00504", "00542", "00549", "00646", "00646", "00647", "00652", "00674", "00711", "00721", "00742", "00745", "00936", "01004", "01016", "01068", "01116", "01156", "01160", "01188", "01191", "01197", "01202", "01203", "01205", "01218", "01223"]
chrispin;["00736"]
profil;["00269", "00278", "00278", "00287", "00486", "00486", "00524", "00532", "00857", "01111"]
physiolog;["00050", "00122", "00215", "00215", "00224", "00279", "00386", "00398", "00398", "00423", "00423", "00430", "00440", "00440", "00442", "00471", "00484", "00496", "00515", "00531", "00531", "00550", "00578", "00578", "00578", "00612", "00693", "00742", "00748", "00792", "00821", "00875", "00881", "00892", "00892", "00921", "00980", "01041", "01117", "01153", "01200", "01218", "01218", "01218", "01218", "01235"]
inaa;["00003", "00003", "00004", "00004", "00004"]
pre;["00306", "00306", "00330", "00622", "00843", "00845", "00959", "01110"]
sibl;["00055", "00055", "00069", "00096", "00108", "00145", "00217", "00217", "00218", "00219", "00221", "00252", "00268", "00297", "00366", "00407", "00455", "00469", "00473", "00485", "00598", "00599", "00599", "00599", "00599", "00599", "00599", "00611", "00611", "00673", "00710", "00710", "00710", "00745", "00760", "00845", "00867", "00867", "00902", "00905", "00905", "00905", "00905", "00905", "00905", "00913", "00968", "00992", "01084", "01084", "01204"]
tuberculosi;["00060", "00281", "00281", "00334", "00663"]
extrem;["00005", "00071", "00071", "00120", "00225", "00261", "00268", "00270", "00585", "00600", "00682", "00719", "00762", "00762", "00822", "00832", "00920", "01098", "01111"]
concert;["00710"]
variou;["00022", "00027", "00027", "00028", "00055", "00055", "00056", "00060", "00081", "00126", "00172", "00174", "00178", "00180", "00232", "00303", "00305", "00306", "00333", "00334", "00343", "00345", "00373", "00382", "00431", "00435", "00440", "00441", "00450", "00465", "00465", "00483", "00499", "00501", "00517", "00530", "00532", "00553", "00561", "00637", "00645", "00653", "00673", "00674", "00679", "00710", "00715", "00716", "00722", "00732", "00734", "00734", "00748", "00749", "00769", "00782", "00820", "00884", "00897", "00907", "00911", "00911", "00944", "00978", "00990", "00994", "00994", "01045", "01075", "01075", "01083", "01119", "01124", "01164", "01170", "01197", "01197", "01202", "01217", "01228", "01229"]
goblet;["00169", "00169", "00169", "00429", "00481", "00498", "00533", "00564", "00710", "00710", "00710", "00798", "00861", "00867", "00867", "00895", "00909", "00925", "00980", "01121", "01121", "01121", "01121", "01121", "01125"]
diarrhea;["00134", "00134", "00134", "00134", "00421", "00428", "00559", "00994", "00997", "01098"]
untreat;["00019", "00111", "00151", "00261", "00306", "00306", "00333", "00660", "00717", "00725", "00804", "00896", "00955", "01197", "01197", "01202"]
bit;["00110"]
unexplain;["00422", "00550", "00611", "00902", "00934", "01216"]
depend;["00007", "00008", "00012", "00024", "00034", "00038", "00048", "00052", "00052", "00052", "00075", "00093", "00115", "00123", "00131", "00171", "00202", "00215", "00259", "00308", "00326", "00333", "00397", "00399", "00416", "00432", "00440", "00487", "00515", "00527", "00527", "00542", "00593", "00601", "00621", "00621", "00753", "00779", "00807", "00821", "00887", "00960", "00967", "00970", "01014", "01092", "01129", "01129", "01139", "01143", "01200", "01200", "01200"]
amongst;["00632", "01134", "01134"]
increasingli;["00067", "00568", "00719"]
rig;["01034"]
regimen;["00327", "00455", "00489", "00543", "00696", "00816", "00816", "00888", "01093"]
absorptiometri;["00998"]
debat;["00203", "01138"]
band;["00019", "00059", "00141", "00141", "00141", "00141", "00141", "00141", "00141", "00150", "00150", "00150", "00150", "00185", "00304", "00304", "00367", "00367", "00369", "00407", "00407", "00445", "00521", "00521", "00530", "00534", "00573", "00573", "00573", "00633", "00740", "00740", "00746", "00746", "00746", "00864", "00864", "00954", "00954", "00954", "01210", "01210", "01210", "01210"]
emphas;["00042", "00057", "00084", "00220", "00270", "00370", "00467", "00467", "00477", "00503", "00547", "00566", "00626", "00690", "00801", "00834", "00934", "00956", "01020", "01091", "01103", "01156"]
rack;["00213"]
passag;["00133", "00299", "00307", "00503", "00505", "00713", "00743", "00743", "01055", "01185", "01231", "01231", "01231", "01231"]
echocardiogram;["00519", "00597", "00597", "00653", "01043"]
clap;["01151"]
congress;["01166"]
trophic;["01217"]
aetiolog;["00002", "00037", "00037", "00279", "00485", "00498", "00641", "00641", "00837", "00942"]
vineland;["00145"]
otherwis;["00024", "00111", "00111", "00149", "00442", "00838", "00866", "00887", "00902", "01116"]
harbor;["00271"]
internist;["00146", "00607", "00607", "00808", "00866"]
agonist;["00548"]
transit;["00368", "00368", "00368", "00368", "00368", "00368", "00368", "00520", "00621", "00621", "00674", "00953", "00953"]
narrow;["00056", "00060", "00060", "00141", "00308", "00314", "00821", "00885", "00886"]
suspect;["00034", "00058", "00069", "00094", "00111", "00197", "00365", "00519", "00616", "00616", "00616", "00643", "00659", "00699", "00746", "00869", "00880", "00888", "00997", "01049", "01175", "01177", "01186", "01238"]
meet;["00281", "01123", "01182"]
epicillin;["01181", "01181"]
palm;["00981"]
entrant;["00544"]
subcellular;["00165"]
member;["00043", "00043", "00153", "00162", "00239", "00469", "00469", "00469", "00473", "00628", "00647", "00730", "00937", "00938", "00999", "01096", "01132", "01132"]
pseudoequilibrium;["00686"]
pathomechan;["00480"]
april;["00291", "00807"]
strictli;["00720"]
audiometr;["01078", "01081"]
anaerob;["00993", "00993", "00993", "01018"]
histamin;["00672", "00964", "00964", "00964", "00964", "01049", "01120", "01120", "01120"]
dehydr;["00395", "00997", "01216"]
sphere;["00040"]
calib;["00100"]
sace;["01129", "01129", "01129", "01129", "01129", "01129", "01129", "01129", "01132", "01132", "01132", "01132"]
appar;["00053", "00056", "00076", "00083", "00109", "00111", "00111", "00115", "00116", "00118", "00118", "00118", "00126", "00162", "00179", "00191", "00208", "00285", "00286", "00306", "00324", "00336", "00431", "00453", "00483", "00529", "00564", "00573", "00575", "00619", "00621", "00625", "00625", "00630", "00642", "00665", "00669", "00683", "00702", "00743", "00771", "00805", "00805", "00902", "00902", "00905", "00959", "00967", "00976", "00976", "01028", "01040", "01044", "01045", "01059", "01059", "01063", "01116", "01185", "01206", "01216"]
aminoglycosid;["00152", "00753", "00912", "00945", "00945", "01111", "01111"]
shoulder;["00801"]
maneuv;["00027", "00027", "00194", "00368", "00801"]
focu;["00060", "00241", "00516", "00517", "00586", "00746", "00760", "00856", "01040", "01185"]
arc;["00521", "00530"]
extens;["00200", "00200", "00223", "00241", "00333", "00334", "00367", "00392", "00472", "00474", "00505", "00505", "00532", "00552", "00581", "00615", "00616", "00788", "00795", "00798", "00835", "00930", "01033", "01072", "01074", "01125", "01125", "01125", "01160", "01174", "01217", "01217"]
counterpart;["00374", "01020", "01236"]
echogram;["01047"]
bad;["01166"]
obes;["00153", "00935"]
epididymi;["00724", "01033"]
succeed;["00969", "00969"]
spiritu;["01036"]
quinacrin;["00363", "00363", "00907"]
intim;["00100", "00100", "00100", "00100"]
underli;["00037", "00081", "00092", "00095", "00163", "00163", "00288", "00295", "00475", "00525", "00570", "00670", "00696", "00738", "00800", "00861", "00925", "00964", "01099", "01099"]
volar;["00981"]
calcif;["00443", "00770"]
herniat;["00468"]
carri;["00029", "00043", "00086", "00111", "00131", "00303", "00308", "00325", "00331", "00335", "00387", "00389", "00404", "00445", "00469", "00476", "00476", "00564", "00565", "00612", "00627", "00666", "00706", "00751", "00771", "00783", "00786", "00811", "00811", "00830", "00879", "00940", "01039", "01068", "01070", "01104", "01123", "01146", "01173", "01175"]
kinin;["00505", "00681", "00921", "00921", "01217"]
cultur;["00023", "00023", "00044", "00045", "00053", "00058", "00067", "00067", "00067", "00067", "00067", "00072", "00072", "00072", "00072", "00074", "00074", "00083", "00083", "00083", "00083", "00083", "00083", "00106", "00106", "00106", "00108", "00108", "00108", "00111", "00121", "00121", "00121", "00121", "00121", "00121", "00122", "00124", "00138", "00143", "00148", "00161", "00161", "00161", "00161", "00171", "00171", "00172", "00176", "00176", "00176", "00214", "00235", "00235", "00235", "00235", "00235", "00235", "00235", "00235", "00235", "00235", "00235", "00236", "00236", "00236", "00236", "00236", "00236", "00236", "00236", "00236", "00243", "00250", "00260", "00260", "00264", "00306", "00310", "00310", "00312", "00312", "00325", "00326", "00326", "00336", "00336", "00371", "00386", "00386", "00390", "00411", "00411", "00411", "00411", "00411", "00411", "00411", "00411", "00435", "00435", "00435", "00435", "00437", "00444", "00465", "00469", "00479", "00484", "00484", "00494", "00494", "00494", "00495", "00497", "00499", "00504", "00523", "00528", "00528", "00541", "00541", "00541", "00541", "00548", "00565", "00566", "00566", "00568", "00568", "00568", "00569", "00572", "00572", "00574", "00574", "00574", "00575", "00575", "00575", "00575", "00575", "00576", "00576", "00608", "00608", "00611", "00622", "00622", "00622", "00622", "00622", "00625", "00634", "00636", "00646", "00647", "00647", "00647", "00666", "00666", "00666", "00666", "00666", "00668", "00702", "00702", "00710", "00737", "00741", "00743", "00743", "00743", "00748", "00750", "00786", "00786", "00827", "00847", "00858", "00858", "00867", "00867", "00873", "00892", "00892", "00892", "00892", "00892", "00892", "00892", "00892", "00892", "00892", "00892", "00892", "00922", "00925", "00953", "00971", "00971", "01005", "01005", "01029", "01044", "01044", "01044", "01044", "01044", "01044", "01044", "01053", "01053", "01055", "01059", "01066", "01086", "01092", "01112", "01118", "01140", "01145", "01146", "01148", "01156", "01157", "01157", "01157", "01157", "01160", "01208", "01208", "01231", "01236", "01238"]
foul;["00925"]
supplement;["00089", "00097", "00108", "00181", "00181", "00185", "00185", "00185", "00185", "00185", "00185", "00212", "00220", "00291", "00362", "00395", "00395", "00424", "00424", "00510", "00540", "00603", "00673", "00676", "00676", "00676", "00688", "00794", "00810", "00810", "00816", "00816", "00816", "00830", "00924", "00992", "00992", "01030", "01107", "01107", "01107", "01115", "01158", "01213", "01215", "01215"]
fair;["00879"]
vi;["00154", "00154"]
mice;["00123", "00263", "00745", "00745", "00745", "00745", "00745", "00745", "00745", "00745", "00745", "00745", "00745", "00745", "00745", "00745", "00917", "01143", "01143", "01204", "01204", "01204", "01204", "01204", "01204"]
antineoplast;["00188", "00200"]
mannosidas;["00171", "00831", "00831", "00831", "00853", "00853", "01072", "01127", "01127", "01137", "01139", "01139", "01139", "01139", "01139", "01139", "01139", "01139", "01139", "01139", "01139", "01139", "01139", "01141"]
chloramphenicol;["00123", "00648", "00648", "00648", "00648", "01010", "01086", "01090"]
lamblia;["00299", "01051"]
neoplast;["00313", "00620"]
adequ;["00088", "00089", "00089", "00135", "00145", "00153", "00286", "00340", "00347", "00467", "00627", "00652", "00679", "00688", "00744", "00767", "00797", "00825", "00933", "00999", "01042", "01086", "01098", "01123", "01129", "01179", "01186"]
rose;["00002", "00002", "00002", "00131", "00149", "00345", "01121", "01208"]
precrusor;["00710"]
thrombosi;["01235"]
stream;["00173", "00792"]
thyroxin;["00163", "00508", "00508", "00508"]
heat;["00018", "00053", "00080", "00085", "00114", "00114", "00114", "00114", "00164", "00444", "00528", "00706", "00706", "00706", "00773", "00776", "00776", "00808", "01127", "01137", "01141", "01199", "01203", "01216"]
nephrocalcinosi;["00322"]
inspir;["01046"]
explor;["00274", "00464", "00474", "00501", "00515", "00586", "00613", "00689", "01063", "01190"]
oep;["00917", "00917", "00917", "00917"]
disadvantag;["00073", "00877", "00930"]
vascular;["00100", "00100", "01004"]
genet;["00009", "00013", "00014", "00014", "00014", "00014", "00014", "00014", "00043", "00043", "00045", "00052", "00067", "00069", "00072", "00072", "00072", "00072", "00074", "00083", "00102", "00104", "00104", "00106", "00121", "00125", "00133", "00142", "00162", "00197", "00197", "00197", "00197", "00201", "00203", "00203", "00203", "00203", "00203", "00203", "00203", "00203", "00215", "00215", "00215", "00218", "00225", "00246", "00247", "00247", "00247", "00247", "00252", "00254", "00254", "00264", "00276", "00297", "00297", "00325", "00328", "00342", "00343", "00360", "00360", "00360", "00366", "00367", "00367", "00370", "00381", "00411", "00411", "00431", "00431", "00431", "00431", "00432", "00433", "00434", "00442", "00464", "00477", "00491", "00509", "00541", "00548", "00548", "00557", "00559", "00559", "00570", "00607", "00608", "00615", "00634", "00645", "00647", "00666", "00691", "00748", "00748", "00763", "00776", "00776", "00822", "00822", "00849", "00858", "00858", "00875", "00880", "00881", "00881", "00881", "00889", "00891", "00891", "00911", "00911", "00913", "00926", "00926", "00926", "00935", "00944", "00956", "00961", "00973", "01001", "01001", "01001", "01001", "01031", "01031", "01031", "01031", "01031", "01033", "01044", "01076", "01080", "01096", "01136", "01139", "01144", "01156", "01157", "01177", "01183", "01194", "01194", "01194", "01201", "01224", "01224", "01224", "01234"]
may;["00008", "00014", "00016", "00018", "00025", "00034", "00034", "00034", "00039", "00046", "00046", "00047", "00050", "00052", "00055", "00060", "00060", "00066", "00077", "00077", "00079", "00079", "00082", "00083", "00088", "00097", "00103", "00110", "00110", "00111", "00115", "00121", "00124", "00125", "00125", "00126", "00126", "00126", "00126", "00129", "00134", "00134", "00134", "00135", "00135", "00138", "00139", "00141", "00150", "00150", "00151", "00152", "00162", "00172", "00192", "00195", "00197", "00199", "00199", "00200", "00200", "00201", "00205", "00205", "00206", "00206", "00206", "00206", "00207", "00208", "00209", "00215", "00216", "00216", "00216", "00219", "00220", "00221", "00225", "00250", "00251", "00258", "00272", "00274", "00278", "00281", "00281", "00288", "00291", "00294", "00295", "00295", "00295", "00295", "00295", "00299", "00299", "00305", "00305", "00313", "00313", "00314", "00320", "00327", "00327", "00331", "00334", "00335", "00338", "00340", "00340", "00343", "00343", "00355", "00360", "00361", "00373", "00377", "00377", "00381", "00382", "00385", "00392", "00392", "00394", "00396", "00397", "00397", "00400", "00401", "00401", "00410", "00411", "00424", "00430", "00430", "00431", "00431", "00438", "00440", "00441", "00441", "00442", "00442", "00446", "00449", "00453", "00453", "00456", "00457", "00460", "00462", "00469", "00469", "00470", "00473", "00474", "00475", "00476", "00476", "00478", "00481", "00482", "00484", "00484", "00485", "00492", "00496", "00508", "00508", "00508", "00508", "00511", "00515", "00517", "00517", "00517", "00520", "00524", "00529", "00530", "00534", "00538", "00540", "00545", "00548", "00548", "00549", "00553", "00557", "00557", "00558", "00559", "00559", "00560", "00563", "00571", "00577", "00585", "00585", "00592", "00592", "00593", "00593", "00594", "00605", "00606", "00613", "00614", "00617", "00617", "00617", "00629", "00629", "00632", "00632", "00643", "00644", "00644", "00644", "00646", "00651", "00652", "00652", "00655", "00659", "00660", "00661", "00670", "00676", "00680", "00684", "00693", "00693", "00694", "00697", "00710", "00726", "00727", "00728", "00731", "00734", "00734", "00734", "00738", "00741", "00742", "00744", "00745", "00748", "00748", "00751", "00756", "00757", "00757", "00759", "00764", "00766", "00767", "00767", "00768", "00772", "00773", "00773", "00775", "00775", "00779", "00782", "00785", "00785", "00785", "00788", "00789", "00790", "00792", "00793", "00794", "00797", "00797", "00798", "00798", "00798", "00798", "00798", "00798", "00798", "00803", "00804", "00807", "00822", "00822", "00823", "00837", "00837", "00838", "00840", "00842", "00843", "00844", "00844", "00854", "00855", "00856", "00859", "00860", "00860", "00860", "00860", "00860", "00860", "00860", "00866", "00871", "00871", "00875", "00877", "00886", "00890", "00891", "00899", "00902", "00902", "00905", "00906", "00906", "00912", "00913", "00913", "00917", "00919", "00919", "00921", "00922", "00922", "00922", "00922", "00923", "00925", "00925", "00926", "00926", "00926", "00943", "00944", "00949", "00951", "00956", "00957", "00961", "00965", "00967", "00967", "00971", "00973", "00976", "00985", "00991", "00998", "00999", "01000", "01001", "01003", "01009", "01016", "01017", "01026", "01035", "01037", "01048", "01048", "01062", "01077", "01082", "01083", "01084", "01086", "01087", "01090", "01092", "01099", "01100", "01101", "01103", "01103", "01105", "01107", "01116", "01116", "01116", "01120", "01121", "01131", "01136", "01144", "01149", "01149", "01149", "01160", "01162", "01164", "01169", "01169", "01170", "01171", "01172", "01174", "01175", "01176", "01183", "01183", "01183", "01195", "01196", "01216", "01220", "01224", "01231", "01231", "01237", "01238", "01238", "01238", "01238"]
explain;["00024", "00024", "00162", "00192", "00192", "00209", "00214", "00217", "00218", "00244", "00305", "00307", "00401", "00437", "00442", "00470", "00484", "00503", "00503", "00505", "00513", "00584", "00613", "00622", "00665", "00739", "00748", "00755", "00855", "00919", "00923", "00938", "00940", "00967", "00992", "00997", "01046", "01048", "01131", "01146", "01157", "01162", "01217"]
inborn;["00014", "00014", "00014", "00133", "00171", "00360", "00360", "00360", "00399", "00434", "00866", "00866", "00866", "00866", "00866", "00866", "01079", "01088", "01088", "01088", "01088", "01088", "01088", "01130"]
nonreact;["00679", "00738", "00749"]
noncompli;["00315", "00315"]
chase;["00919"]
inertli;["00172"]
ovin;["00854"]
pulsatil;["01045", "01045", "01045", "01045"]
save;["00154"]
carotid;["00667", "00667", "00667", "00667", "00667", "00667", "00667", "00667", "00667", "00667"]
fairli;["00175", "00196", "00389", "00992"]
amantadin;["00457", "00457", "00457"]
biochem;["00030", "00052", "00067", "00067", "00076", "00106", "00122", "00174", "00180", "00180", "00180", "00197", "00197", "00215", "00225", "00247", "00278", "00333", "00336", "00343", "00370", "00370", "00386", "00430", "00435", "00435", "00437", "00457", "00494", "00496", "00498", "00499", "00499", "00522", "00522", "00532", "00532", "00540", "00548", "00571", "00571", "00571", "00608", "00634", "00702", "00766", "00856", "00866", "00866", "00881", "00921", "00962", "00973", "00973", "01033", "01157", "01207"]
prerequisit;["00373", "00726"]
fever;["00149", "00517", "00631", "00779", "00779"]
dicloxacillin;["00320", "00320", "00320", "00320", "00320", "00320", "00680"]
embrac;["00701"]
overt;["00059", "00205", "00870", "00998", "01047", "01134"]
atroph;["00041"]
spectra;["00126", "00675"]
plethysmograph;["00022", "00341", "01003"]
variant;["00012", "00086", "00176", "00176", "00176", "00176", "00176", "00176", "00344", "00365", "00367", "00427", "00451", "00457", "00589", "00645", "00847", "00884", "00884", "00913", "00926", "01109"]
sulphosalicyl;["00035"]
tube;["00029", "00077", "00117", "00146", "00252", "00263", "00360", "00497", "00629", "00703", "00703", "00706", "00706", "00907", "00907", "01019", "01031", "01199"]
england;["00073", "00073", "00073", "00073", "00073", "00457", "00457", "00927", "00997", "01163"]
midmaxim;["00597"]
perivenular;["01095"]
lie;["00098", "00216", "00343", "00491", "00612", "00909", "00917", "01031", "01145"]
effect;["00007", "00011", "00011", "00018", "00027", "00028", "00043", "00049", "00052", "00061", "00067", "00090", "00101", "00106", "00107", "00107", "00137", "00137", "00137", "00137", "00152", "00157", "00159", "00163", "00165", "00165", "00189", "00199", "00201", "00201", "00201", "00208", "00208", "00224", "00225", "00225", "00251", "00272", "00281", "00281", "00288", "00290", "00296", "00296", "00296", "00302", "00303", "00307", "00307", "00307", "00307", "00308", "00311", "00314", "00316", "00316", "00316", "00318", "00321", "00323", "00324", "00324", "00334", "00334", "00359", "00373", "00373", "00386", "00389", "00398", "00400", "00400", "00406", "00414", "00430", "00450", "00450", "00451", "00453", "00457", "00457", "00458", "00458", "00459", "00481", "00501", "00502", "00505", "00506", "00508", "00517", "00523", "00531", "00531", "00531", "00531", "00532", "00532", "00533", "00535", "00538", "00540", "00542", "00542", "00542", "00542", "00543", "00543", "00546", "00546", "00549", "00550", "00563", "00563", "00563", "00563", "00563", "00563", "00563", "00563", "00563", "00563", "00563", "00568", "00570", "00575", "00578", "00581", "00592", "00617", "00629", "00634", "00638", "00651", "00652", "00652", "00673", "00673", "00676", "00676", "00693", "00696", "00698", "00733", "00734", "00742", "00742", "00742", "00742", "00742", "00747", "00753", "00754", "00754", "00758", "00760", "00765", "00765", "00766", "00767", "00768", "00802", "00810", "00810", "00813", "00818", "00823", "00823", "00823", "00836", "00838", "00838", "00840", "00840", "00844", "00844", "00848", "00854", "00856", "00869", "00871", "00878", "00892", "00907", "00911", "00912", "00917", "00918", "00925", "00943", "00945", "00945", "00945", "00945", "00950", "00956", "00956", "00956", "00957", "00957", "00958", "00962", "00962", "00963", "00969", "00970", "00973", "00973", "00976", "00976", "00981", "00993", "00999", "01003", "01003", "01009", "01012", "01016", "01016", "01029", "01029", "01029", "01029", "01034", "01035", "01041", "01043", "01044", "01044", "01066", "01071", "01076", "01076", "01078", "01078", "01078", "01078", "01081", "01090", "01090", "01090", "01091", "01092", "01092", "01092", "01092", "01092", "01092", "01093", "01103", "01112", "01120", "01120", "01120", "01120", "01120", "01149", "01149", "01149", "01149", "01149", "01151", "01152", "01159", "01163", "01166", "01167", "01168", "01180", "01180", "01183", "01188", "01197", "01199", "01199", "01200", "01203", "01207", "01208", "01215", "01215", "01220", "01224", "01227", "01227", "01227", "01227"]
tropic;["00580", "00580"]
greatli;["00040", "00188", "00362", "00400", "00734", "00915", "00960", "00973", "01105", "01195", "01207"]
overestim;["01191"]
analyz;["00003", "00143", "00154", "00156", "00183", "00185", "00304", "00312", "00313", "00393", "00408", "00409", "00418", "00436", "00529", "00529", "00549", "00573", "00599", "00635", "00653", "00734", "00736", "00739", "00805", "00820", "00949", "01062", "01153", "01178"]
contributori;["00481", "00695"]
characteris;["00112", "00292", "00837", "00866", "00895", "01113"]
freshwat;["00201", "00201"]
lober;["00185", "00185"]
pooper;["00134"]
bactrim;["00123"]
aminopenicillin;["01181"]
casein;["00005", "00005"]
journal;["00898", "01122"]
hepatomegali;["00095", "01113"]
stori;["00270"]
hageman;["00779", "00779"]
rather;["00018", "00058", "00098", "00110", "00119", "00125", "00153", "00235", "00260", "00278", "00281", "00322", "00375", "00432", "00434", "00438", "00448", "00494", "00534", "00576", "00592", "00631", "00655", "00690", "00734", "00795", "00795", "00813", "00847", "00862", "00954", "00964", "00966", "01001", "01001", "01123", "01162", "01170", "01203", "01231"]
coat;["00447", "00447", "00447", "00860", "00925"]
purpos;["00060", "00065", "00072", "00162", "00215", "00238", "00258", "00268", "00359", "00440", "00443", "00516", "00532", "00590", "00596", "00687", "00689", "00739", "00761", "00777", "00856", "00879", "00952", "01079", "01153", "01160", "01186", "01188", "01193"]
vagu;["00182", "00549"]
gestat;["00378", "00643", "00667"]
